City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
285,suances,43.4334,-4.0434,21.17,100,100,0.0,ES,1723164656
286,petropavlovsk-kamchatsky,53.0452,158.6483,14.33,100,100,4.0,RU,1723164657
287,ribeira brava,32.65,-17.0667,23.35,75,6,1.07,PT,1723164658
288,changzhou,31.7833,119.9667,33.17,58,20,2.09,CN,1723164660
289,guerrero negro,27.9769,-114.0611,24.3,60,0,7.12,MX,1723164661
290,columbia falls,48.3725,-114.1815,23.08,39,99,3.27,US,1723164662
291,afaahiti,-17.75,-149.2833,26.93,88,51,6.59,PF,1723164663
292,chibougamau,49.9168,-74.3659,18.79,63,100,2.57,CA,1723164664
293,kedrovyy,56.1667,91.8167,17.23,95,79,1.65,RU,1723164666
294,bloomington,44.8408,-93.2983,18.51,66,75,7.72,US,1723164667
295,coahuayana de hidalgo,18.7,-103.6583,28.7,83,64,1.19,MX,1723164668
296,ormond-by-the-sea,29.3491,-81.0665,28.05,81,75,2.06,US,1723164669
297,monrovia,6.3005,-10.7969,24.87,83,100,4.98,LR,1723164670
298,huarmey,-10.0681,-78.1522,17.02,84,100,4.55,PE,1723164671
299,kupang,-10.1667,123.5833,30.32,62,20,4.12,ID,1723164673
300,dengzhou,37.8086,120.7508,27.15,78,100,2.83,CN,1723164674
301,barra de santo antonio,-9.4047,-35.5072,22.6,73,100,3.3,BR,1723164675
302,pankrushikha,53.8319,80.3406,14.56,91,100,2.43,RU,1723164676
303,sogndal,61.2283,7.1003,12.21,93,75,0.0,NO,1723164678
304,northam,51.0333,-4.2167,18.55,98,100,8.63,GB,1723164680
305,fort st. john,56.2499,-120.8529,24.94,38,20,6.17,CA,1723164681
306,cabedelo,-6.9811,-34.8339,23.37,84,17,5.72,BR,1723164682
307,polyarnyy,69.1989,33.4478,11.47,63,10,5.33,RU,1723164683
308,labuan,5.2767,115.2417,28.2,89,20,0.51,MY,1723164684
309,abdurahmoni jomi,37.9464,68.8088,22.16,64,0,1.0,TJ,1723164685
310,leeton,-34.5667,146.4,17.27,50,90,1.06,AU,1723164687
311,vila velha,-20.3297,-40.2925,23.3,79,40,5.14,BR,1723164688
312,bouca,6.5105,18.2733,21.55,95,100,1.23,CF,1723164689
313,lima,-12.0432,-77.0282,15.5,82,100,3.6,PE,1723164422
314,tofol,5.3248,163.0078,28.4,75,19,4.18,FM,1723164691
315,liperi,62.5333,29.3667,11.26,82,0,1.54,FI,1723164692
316,yei,4.095,30.6779,18.27,95,5,0.78,SS,1723164694
317,atherton,53.5237,-2.4935,18.45,94,100,1.34,GB,1723164695
318,mahibadhoo,3.7833,72.9667,27.68,76,100,3.07,MV,1723164696
319,south boston,42.3334,-71.0495,18.56,91,100,4.12,US,1723164697
320,taoudenni,22.6783,-3.9836,39.15,20,100,2.81,ML,1723164698
321,pasuquin,18.3328,120.6177,27.97,89,75,5.66,PH,1723164700
322,jertih,5.7336,102.4897,26.88,89,69,1.61,MY,1723164701
323,margate,51.3813,1.3862,19.39,84,100,1.34,GB,1723164702
324,prince rupert,54.3161,-130.3201,18.83,87,0,6.17,CA,1723164603
325,sinabang,2.4803,96.3801,25.65,86,100,1.44,ID,1723164704
326,pauini,-7.7136,-66.9764,28.13,51,95,0.79,BR,1723164705
327,coquimbo,-29.9533,-71.3436,12.85,59,0,3.09,CL,1723164707
328,tazacorte,28.629,-17.9293,22.54,91,0,6.69,ES,1723164708
329,flying fish cove,-10.4217,105.6791,25.82,83,100,7.2,CX,1723164709
330,carnarvon,-24.8667,113.6333,18.76,46,0,5.8,AU,1723164713
331,santa isabel,-23.3156,-46.2214,23.84,43,82,1.3,BR,1723164714
332,arkalyk,50.2486,66.9114,20.16,76,89,4.25,KZ,1723164715
333,kerikeri,-35.2268,173.9474,16.06,75,72,1.34,NZ,1723164716
334,saldanha,-33.0117,17.9442,14.03,79,27,9.7,ZA,1723164717
335,haiku-pauwela,20.9219,-156.3051,28.01,67,40,12.35,US,1723164719
336,burang,30.25,81.1667,10.63,76,100,1.15,CN,1723164720
337,al ghayzah,16.2079,52.176,24.06,94,46,3.21,YE,1723164721
338,kpandu,6.9954,0.2931,23.48,81,100,3.58,GH,1723164722
339,usinsk,65.9939,57.5281,9.75,75,67,3.5,RU,1723164723
340,vytegra,61.0064,36.4481,11.93,93,25,0.61,RU,1723164724
341,waingapu,-9.6567,120.2641,27.67,62,0,7.44,ID,1723164726
342,cadale,2.7603,46.3222,24.65,84,80,7.47,SO,1723164727
343,nagarote,12.2659,-86.5647,25.82,95,100,0.55,NI,1723164728
344,constantia,44.1833,28.65,19.38,76,0,2.21,RO,1723164729
345,pacasmayo,-7.4006,-79.5714,17.04,82,6,6.04,PE,1723164730
346,keflavik,64.0049,-22.5624,10.95,93,100,2.57,IS,1723164732
347,nenjiang,49.1833,125.2167,23.39,62,0,2.69,CN,1723164733
348,yinchuan,38.4681,106.2731,23.21,54,2,5.96,CN,1723164734
349,gadzhiyevo,69.2551,33.3362,11.59,62,10,5.02,RU,1723164735
350,mount gambier,-37.8333,140.7667,11.9,87,100,2.82,AU,1723164736
351,basco,20.4487,121.9702,29.01,81,100,10.8,PH,1723164738
352,archangelos,36.2149,28.1149,25.99,74,0,1.74,GR,1723164739
353,farafangana,-22.8167,47.8333,21.01,86,93,3.54,MG,1723164740
354,ebon,4.582,168.6964,28.61,73,25,3.72,MH,1723164741
355,xilin hot,43.9667,116.0333,24.4,55,100,5.41,CN,1723164742
356,conselheiro lafaiete,-20.6603,-43.7861,15.79,53,0,1.09,BR,1723164743
357,saudarkrokur,65.7461,-19.6394,6.34,94,100,0.95,IS,1723164745
358,horta,38.5333,-28.6333,21.68,86,0,2.24,PT,1723164746
359,abalak,58.1286,68.5944,11.06,71,100,2.5,RU,1723164747
360,boa viagem,-5.1275,-39.7322,22.74,49,3,1.59,BR,1723164748
361,aasiaat,68.7098,-52.8699,2.73,94,77,2.54,GL,1723164749
362,port-vila,-17.7338,168.3219,25.78,65,75,6.69,VU,1723164751
363,swift current,50.2834,-107.8014,20.45,30,20,1.54,CA,1723164752
364,porto belo,-27.1578,-48.5531,19.42,96,100,4.01,BR,1723164753
365,urangan,-25.3,152.9,19.52,74,14,5.63,AU,1723164754
366,khadan khak,30.7477,67.7085,24.72,64,0,2.41,PK,1723164755
367,korla,41.7597,86.1469,22.8,44,0,2.49,CN,1723164758
368,gaza,31.5,34.4667,25.74,75,0,0.81,PS,1723164759
369,antalaha,-14.9003,50.2788,19.59,78,63,2.94,MG,1723164760
370,mogadishu,2.0371,45.3438,24.29,85,32,5.67,SO,1723164761
371,gisborne,-38.6533,178.0042,11.68,78,100,1.95,NZ,1723164762
372,slavyanka,42.8633,131.3847,26.04,69,100,0.65,RU,1723164764
373,lorengau,-2.0226,147.2712,29.91,69,19,4.17,PG,1723164765
374,puerto gaitan,4.3133,-72.0816,25.45,79,100,0.52,CO,1723164766
375,lata,40.1629,-8.3327,13.9,95,12,0.45,PT,1723164767
376,mirnyy,62.5353,113.9611,23.14,47,14,2.08,RU,1723164768
377,marshall,34.3834,-86.3333,30.01,76,0,3.6,US,1723164769
378,morristown,36.214,-83.2949,25.61,81,100,1.59,US,1723164771
379,sittwe,20.15,92.9,26.23,86,100,3.35,MM,1723164772
380,cova figueira,14.8905,-24.2934,20.36,83,22,2.25,CV,1723164773
381,wolmaransstad,-27.1974,25.9831,10.91,31,0,4.16,ZA,1723164774
382,amuntai,-2.4177,115.2494,26.44,87,68,0.16,ID,1723164775
383,unye,11.4502,13.962,23.19,92,100,5.96,NG,1723164777
384,pavlohrad,48.5167,35.8667,17.82,61,82,1.98,UA,1723164778
385,kavieng,-2.5744,150.7967,28.31,78,7,4.97,PG,1723164780
386,marathon,44.9,-89.7668,19.74,56,20,8.23,US,1723164781
387,miles city,46.4083,-105.8406,21.54,35,20,3.09,US,1723164783
388,oriximina,-1.7656,-55.8661,28.31,49,2,0.93,BR,1723164784
389,batroun,34.2553,35.6581,25.9,85,0,2.72,LB,1723164785
390,massawa,15.6097,39.45,31.86,62,22,2.62,ER,1723164786
391,sokoni,-6.4333,39.55,24.62,75,9,4.68,TZ,1723164787
392,al fallujah,33.3538,43.7795,32.94,16,0,5.02,IQ,1723164788
393,kharp,66.8014,65.8081,9.82,76,6,0.81,RU,1723164790
394,nova xavantina,-14.6667,-52.35,23.12,36,5,0.93,BR,1723164791
395,cidreira,-30.1811,-50.2056,11.61,93,100,2.6,BR,1723164792
396,beauzelle,43.6671,1.3752,23.06,60,0,1.54,FR,1723164793
397,carrigaline,51.8117,-8.3986,14.23,94,40,3.09,IE,1723164794
398,ola,59.5833,151.2833,15.34,76,57,1.61,RU,1723164796
399,bani walid,31.7566,13.9942,24.81,84,0,2.74,LY,1723164797
400,monkey bay,-14.0728,34.9201,22.34,54,5,0.82,MW,1723164798
401,zhob,31.3411,69.4481,26.36,70,2,1.32,PK,1723164799
402,mount pearl,47.5166,-52.7813,17.19,75,75,4.63,CA,1723164662
403,farsala,39.2947,22.3847,23.58,58,0,0.87,GR,1723164801
404,wotje,9.4543,170.2367,28.28,78,16,5.73,MH,1723164803
405,kristiansund,63.1115,7.732,14.03,93,75,2.06,NO,1723164804
406,brookings,44.3114,-96.7984,16.19,69,100,5.66,US,1723164805
407,itanhem,-17.1664,-40.33,21.13,74,83,1.71,BR,1723164806
408,grimstad,58.3405,8.5934,16.95,84,100,5.51,NO,1723164807
409,san isidro de curuguaty,-24.5167,-55.7,14.14,49,100,3.74,PY,1723164808
410,jesus maria,-30.9815,-64.0942,6.39,50,0,1.94,AR,1723164811
411,katabu,-4.9333,122.5167,28.47,56,85,3.75,ID,1723164812
412,sisimiut,66.9395,-53.6735,4.74,92,90,1.53,GL,1723164813
413,boguchany,58.3814,97.4531,18.61,83,38,1.74,RU,1723164814
414,anloga,5.7947,0.8973,23.6,87,100,5.78,GH,1723164815
415,dhidhdhoo,6.8833,73.1,28.08,76,100,5.25,MV,1723164818
416,harper,4.375,-7.7169,23.49,83,100,3.66,LR,1723164819
417,penonome,8.5167,-80.3667,27.22,71,100,2.24,PA,1723164820
418,ikongo,-21.8833,47.4333,16.32,98,33,0.83,MG,1723164821
419,hammerfest,70.6634,23.6821,20.25,56,9,4.12,NO,1723164823
420,zakynthos,37.7914,20.8953,26.47,74,0,1.47,GR,1723164824
421,nieuw amsterdam,5.8833,-55.0833,26.09,94,20,0.0,SR,1723164825
422,thunder bay,48.4001,-89.3168,17.99,52,75,4.63,CA,1723164826
423,ankazoabo,-22.2833,44.5167,16.58,66,0,1.53,MG,1723164827
424,saipan,15.1355,145.701,31.39,70,40,2.57,MP,1723164829
425,olinda,-8.0089,-34.8553,25.85,73,75,5.14,BR,1723164685
426,sao vicente,-23.9631,-46.3919,31.1,86,82,2.04,BR,1723164831
427,sidi slimane,34.2648,-5.926,21.74,83,0,1.25,MA,1723164832
428,rossosh',51.1209,38.5116,14.74,97,15,3.45,RU,1723164833
429,mareeba,-17.0,145.4333,23.47,70,28,3.69,AU,1723164836
430,dryden,49.7833,-92.7503,12.16,94,100,3.6,CA,1723164837
431,laguna,38.421,-121.4238,38.29,27,0,4.12,US,1723164838
432,nova sintra,14.8667,-24.7167,26.1,79,8,2.67,CV,1723164839
433,praya,14.9215,-23.5087,25.58,81,74,3.27,CV,1723164840
434,semey,50.4111,80.2275,20.12,94,75,2.0,KZ,1723164841
435,caleta de carquin,-11.0925,-77.6267,17.02,82,39,3.58,PE,1723164843
436,belyy yar,53.6039,91.3903,17.94,94,0,0.0,RU,1723164844
437,papao,-17.75,-149.55,27.82,89,46,5.71,PF,1723164845
438,nykobing sjaelland,55.9249,11.6711,16.08,75,100,5.15,DK,1723164846
439,al jawf,29.5,38.75,26.04,25,0,3.81,SA,1723164847
440,nikolayevsk-on-amure,53.1406,140.73,17.22,74,100,0.63,RU,1723164849
441,lazaro cardenas,17.9583,-102.2,29.1,83,29,1.64,MX,1723164850
442,nembro,45.7463,9.7629,23.28,81,0,2.06,IT,1723164851
443,shingu,33.7333,135.9833,31.62,56,0,1.86,JP,1723164852
444,oranjemund,-28.55,16.4333,14.26,68,4,9.01,NA,1723164853
445,timimoun,29.2639,0.231,34.21,13,0,3.6,DZ,1723164854
446,mahanoro,-19.9,48.8,18.27,89,21,1.52,MG,1723164856
447,taltal,-25.4,-70.4833,14.52,69,0,1.71,CL,1723164857
448,opuwo,-18.0607,13.84,16.58,31,3,1.19,NA,1723164858
449,la ronge,55.1001,-105.2842,22.14,30,75,2.57,CA,1723164859
450,villa regina,-39.1,-67.0667,6.66,30,67,1.79,AR,1723164860
451,paita,-5.0892,-81.1144,18.0,82,1,7.71,PE,1723164862
452,mount isa,-20.7333,139.5,23.87,35,0,3.09,AU,1723164863
453,rondonopolis,-16.4708,-54.6356,24.95,57,72,4.96,BR,1723164864
454,ljusdal,61.8288,16.0913,11.73,96,100,1.34,SE,1723164865
455,boumahra ahmed,36.4583,7.5139,22.72,36,0,1.37,DZ,1723164866
456,freetown,8.484,-13.2299,25.84,83,40,4.63,SL,1723164867
457,kanniyakumari,8.0833,77.5667,25.29,83,58,7.1,IN,1723164869
458,veradale,47.6499,-117.2074,31.31,31,5,2.24,US,1723164870
459,carlsbad,33.1581,-117.3506,29.54,72,0,4.12,US,1723164761
460,obo,5.3998,26.4869,20.41,95,100,1.5,CF,1723164872
461,harstad,68.799,16.5293,20.66,73,81,3.15,NO,1723164875
462,yeppoon,-23.1333,150.7333,24.03,73,4,5.86,AU,1723164876
463,el calafate,-50.3408,-72.2768,3.61,82,6,3.76,AR,1723164877
464,poso,-1.3959,120.7524,28.96,59,50,2.79,ID,1723164878
465,rovnoye,50.7765,46.0509,18.13,74,60,1.74,RU,1723164879
466,fayroz koh,34.5195,65.2509,12.1,27,0,0.52,AF,1723164880
467,bodo,67.28,14.405,16.02,93,75,5.66,NO,1723164882
468,trinidad,-14.8333,-64.9,17.35,86,72,3.54,BO,1723164883
469,boende,-0.2167,20.8667,23.6,84,100,1.4,CD,1723164884
470,lamu,-2.2717,40.902,23.79,76,70,5.94,KE,1723164885
471,santarem,-2.4431,-54.7083,30.07,74,0,4.63,BR,1723164886
472,chipinge,-20.1883,32.6236,12.83,59,0,1.45,ZW,1723164888
473,gwadar,25.1216,62.3254,27.89,83,100,2.14,PK,1723164889
474,salavan,15.7167,106.4167,26.81,83,21,1.38,LA,1723164890
475,candelaria,13.9311,121.4233,30.03,66,42,2.09,PH,1723164891
476,isoka,-10.1606,32.6335,12.08,58,72,0.36,ZM,1723164892
477,east london,-33.0153,27.9116,16.22,73,0,3.14,ZA,1723164893
478,twin falls,42.3505,-114.6445,29.94,23,0,2.57,US,1723164896
479,mil'kovo,55.6078,37.7956,17.57,77,100,2.48,RU,1723164897
480,pergamino,-33.89,-60.5736,5.86,80,100,7.06,AR,1723164898
481,murzuq,25.9155,13.9184,32.06,15,8,3.41,LY,1723164899
482,mumford,5.2618,-0.759,22.96,90,100,4.08,GH,1723164900
483,itoman,26.1247,127.6694,32.27,74,20,2.57,JP,1723164903
484,christchurch,-43.5333,172.6333,9.39,90,100,5.66,NZ,1723164837
485,el burgo de osma,41.5862,-3.0652,22.23,58,0,3.19,ES,1723164905
486,quillacollo,-17.4,-66.2833,17.04,42,0,2.57,BO,1723164907
487,ciudad satelite,19.5167,-99.25,24.28,47,100,3.96,MX,1723164683
488,morondava,-20.2833,44.2833,20.21,93,14,2.03,MG,1723164910
489,kili,5.6439,169.1211,28.48,74,12,4.55,MH,1723164911
490,general zuazua,25.9,-100.1167,35.93,28,85,4.77,MX,1723164912
491,lompoc,34.6391,-120.4579,22.14,78,0,5.14,US,1723164726
492,orotina,9.912,-84.5234,26.06,96,100,0.42,CR,1723164914
493,salinopolis,-0.6136,-47.3561,27.02,80,5,5.3,BR,1723164916
494,princeville,45.7668,-61.2985,17.09,85,0,1.54,CA,1723164917
495,nieves,15.3274,120.9485,27.73,78,41,1.11,PH,1723164918
496,carutapera,-1.195,-46.02,26.12,80,14,3.85,BR,1723164919
497,kincardine,56.0667,-3.7167,16.22,92,100,7.03,GB,1723164920
498,gravata,-8.2011,-35.5647,18.14,96,9,2.28,BR,1723164921
499,suong,11.9115,105.6533,28.67,78,10,3.27,KH,1723164923
500,fortuna,40.5982,-124.1573,14.99,93,40,6.69,US,1723164924
501,amursk,50.2261,136.8994,20.52,64,30,6.66,RU,1723164925
502,broken hill,-31.95,141.4333,16.07,42,3,1.46,AU,1723164927
503,vieste,41.8825,16.175,25.51,75,0,4.4,IT,1723164929
504,alaghsas,17.0187,8.0168,30.49,50,100,6.18,NE,1723164930
505,bridgewater,44.3835,-64.5155,17.82,72,89,1.03,CA,1723164931
506,tanjung selor,2.8372,117.3642,25.21,96,100,1.05,ID,1723164932
507,benghazi,32.1167,20.0667,27.3,73,0,5.51,LY,1723164933
508,ambovombe,-25.1667,46.0833,18.64,81,0,2.45,MG,1723164935
509,targuist,34.9377,-4.3186,20.43,57,1,0.62,MA,1723164936
510,mangrol,21.1167,70.1167,27.49,85,100,6.37,IN,1723164937
511,dalgopol,43.05,27.35,18.21,91,0,0.75,BG,1723164938
512,atasu,48.6814,71.6433,24.61,46,100,6.29,KZ,1723164939
513,greenville,35.6127,-77.3663,27.3,95,100,6.17,US,1723164940
514,namdrik,5.5994,168.1028,28.7,73,12,4.43,MH,1723164942
515,camiri,-20.05,-63.5167,13.3,30,100,3.31,BO,1723164943
516,willemstad,12.1084,-68.9335,28.95,78,20,5.66,CW,1723164944
517,kirensk,57.7853,108.1119,21.09,61,19,1.86,RU,1723164945
518,windhoek,-22.5594,17.0832,9.5,29,0,0.45,NA,1723164946
519,kiknur,57.3034,47.2011,15.5,98,100,3.46,RU,1723164948
520,suwayr,30.1171,40.3893,26.52,16,0,3.93,SA,1723164949
521,takoradi,4.8845,-1.7554,22.78,91,86,4.04,GH,1723164950
522,phan rang-thap cham,11.5667,108.9833,30.44,65,24,1.49,VN,1723164951
523,alamo,20.9167,-97.6833,26.41,91,100,3.2,MX,1723164952
524,agat village,13.3886,144.6585,30.42,81,40,3.09,GU,1723164953
525,vuokatti,64.146,28.2697,10.92,81,2,1.75,FI,1723164955
526,qarqaraly,49.4058,75.4742,20.96,56,21,2.28,KZ,1723164956
527,mount pleasant,32.7941,-79.8626,25.99,95,100,2.57,US,1723164957
528,kadiri,14.1167,78.1667,23.27,88,100,4.05,IN,1723164958
529,akrehamn,59.2667,5.1833,15.79,88,100,5.66,NO,1723164959
530,inhambane,-23.865,35.3833,19.65,92,0,4.22,MZ,1723164961
531,patnanungan,14.7833,122.1833,29.19,75,100,8.45,PH,1723164962
532,douz,33.4663,9.0203,27.67,46,0,4.81,TN,1723164963
533,camocim,-2.9022,-40.8411,25.19,79,0,6.93,BR,1723164964
534,tamiahua,21.2667,-97.45,28.05,84,85,3.8,MX,1723164965
535,plastun,44.7561,136.2939,25.45,66,3,2.87,RU,1723164966
536,hovd,48.0056,91.6419,21.46,35,21,2.28,MN,1723164968
537,boca suno,-0.7167,-77.1333,24.63,74,24,0.4,EC,1723164969
538,karungdong,5.8844,121.263,27.53,80,100,3.34,PH,1723164971
539,revda,56.801,59.9303,6.53,94,0,1.04,RU,1723164972
540,hanceville,34.0607,-86.7675,28.64,72,18,4.55,US,1723164975
541,morteros,-30.7116,-61.9986,4.45,51,0,3.13,AR,1723164976
542,jiagedaqi,50.4167,124.1167,23.34,53,10,2.17,CN,1723164977
543,adrar,20.5022,-10.0711,36.27,9,3,4.69,MR,1723164978
544,santa ana,33.7456,-117.8678,31.19,56,20,4.63,US,1723164979
545,ma'an,26.9775,110.7211,29.46,65,1,1.8,CN,1723164981
546,vegreville,53.5001,-112.0518,22.39,41,8,2.57,CA,1723164982
547,sudak,44.85,34.9667,22.02,58,0,1.97,UA,1723164983
548,valle hermoso,25.6667,-97.8333,31.92,61,0,6.95,MX,1723164984
549,necochea,-38.5473,-58.7368,5.66,79,10,4.16,AR,1723164985
550,north bend,43.4065,-124.2243,18.29,82,100,4.63,US,1723164987
551,tralee,52.2704,-9.7026,14.13,93,97,4.65,IE,1723164988
552,qingyuan,23.7,113.0333,31.99,74,23,1.64,CN,1723164989
553,karlskrona,56.1616,15.5866,11.25,84,100,1.87,SE,1723164990
554,fayetteville,35.0527,-78.8784,25.49,93,100,6.69,US,1723164991
555,mili,6.0815,171.735,28.02,70,12,3.0,MH,1723164994
556,luderitz,-26.6481,15.1594,13.05,71,0,2.72,NA,1723164995
557,westport,41.1415,-73.3579,20.61,94,100,8.23,US,1723164811
558,serafimovich,49.5786,42.736,15.9,67,0,2.91,RU,1723164997
559,tweed heads,-28.1817,153.547,23.45,66,0,4.57,AU,1723164853
560,gijang,35.2442,129.2139,28.85,69,0,2.83,KR,1723164999
561,manismata,-2.4667,111.0333,25.73,90,44,2.44,ID,1723165001
562,caluula,11.9661,50.7569,29.83,75,94,1.23,SO,1723165002
563,leava,-14.3,-178.1667,26.03,65,71,8.79,WF,1723165003
564,trail,49.0998,-117.7022,29.07,30,88,1.83,CA,1723165004
565,baiquan,47.5833,126.0833,25.61,52,99,3.11,CN,1723165005
566,mbuji-mayi,-6.15,23.6,23.01,23,100,1.34,CD,1723165006
567,escarcega,18.6089,-90.7454,24.43,95,100,2.53,MX,1723165008
568,barbacoas,1.6715,-78.1398,24.1,96,100,1.02,CO,1723165009
569,orange walk,17.8333,-88.8333,26.87,82,100,2.52,BZ,1723165010
